,Account,newDate,kWh,Month,Day,Year,Hour,DayOfWeek,Weekday,PeakHour,temp
7212,26435791004,2014-10-05,86.43,10,5,2014,19,6,0,1,54.0
7577,26435791004,2014-10-05,86.22,10,5,2014,20,6,0,0,53.1
7942,26435791004,2014-10-05,85.995,10,5,2014,21,6,0,0,52.0
8307,26435791004,2014-10-05,74.25,10,5,2014,22,6,0,0,53.1
8672,26435791004,2014-10-05,68.82000000000001,10,5,2014,23,6,0,0,51.1
278,26435791004,2014-10-06,68.94,10,6,2014,0,0,1,0,50.0
643,26435791004,2014-10-06,68.565,10,6,2014,1,0,1,0,48.9
1008,26435791004,2014-10-06,68.16000000000001,10,6,2014,2,0,1,0,48.0
1373,26435791004,2014-10-06,69.225,10,6,2014,3,0,1,0,46.0
1738,26435791004,2014-10-06,68.655,10,6,2014,4,0,1,0,46.9
2103,26435791004,2014-10-06,71.055,10,6,2014,5,0,1,0,44.1
2468,26435791004,2014-10-06,171.854998,10,6,2014,6,0,1,0,44.1
2833,26435791004,2014-10-06,200.339996,10,6,2014,7,0,1,1,48.0
3198,26435791004,2014-10-06,220.43999200000002,10,6,2014,8,0,1,1,51.1
3563,26435791004,2014-10-06,223.394993,10,6,2014,9,0,1,1,53.1
3928,26435791004,2014-10-06,258.884997,10,6,2014,10,0,1,1,57.0
4293,26435791004,2014-10-06,268.244996,10,6,2014,11,0,1,1,60.1
4658,26435791004,2014-10-06,252.50999700000003,10,6,2014,12,0,1,1,62.1
5023,26435791004,2014-10-06,242.17499600000002,10,6,2014,13,0,1,1,66.0
5388,26435791004,2014-10-06,222.31499399999996,10,6,2014,14,0,1,1,66.0
5753,26435791004,2014-10-06,215.83499399999997,10,6,2014,15,0,1,1,66.0
6118,26435791004,2014-10-06,199.78499700000003,10,6,2014,16,0,1,1,64.0
6483,26435791004,2014-10-06,191.53499499999995,10,6,2014,17,0,1,1,62.1
6848,26435791004,2014-10-06,128.879998,10,6,2014,18,0,1,1,60.1
7213,26435791004,2014-10-06,120.82499700000002,10,6,2014,19,0,1,1,59.0
7578,26435791004,2014-10-06,109.799997,10,6,2014,20,0,1,0,57.0
7943,26435791004,2014-10-06,98.24999600000001,10,6,2014,21,0,1,0,55.9
8308,26435791004,2014-10-06,88.694999,10,6,2014,22,0,1,0,55.9
8673,26435791004,2014-10-06,70.02000000000001,10,6,2014,23,0,1,0,55.9
279,26435791004,2014-10-07,69.89999999999999,10,7,2014,0,1,1,0,55.9
644,26435791004,2014-10-07,69.45,10,7,2014,1,1,1,0,55.9
1009,26435791004,2014-10-07,69.21000000000001,10,7,2014,2,1,1,0,55.0
1374,26435791004,2014-10-07,69.22500000000001,10,7,2014,3,1,1,0,55.0
1739,26435791004,2014-10-07,69.85499999999999,10,7,2014,4,1,1,0,57.9
2104,26435791004,2014-10-07,71.1,10,7,2014,5,1,1,0,60.1
2469,26435791004,2014-10-07,185.849998,10,7,2014,6,1,1,0,60.1
2834,26435791004,2014-10-07,223.769993,10,7,2014,7,1,1,1,61.0
3199,26435791004,2014-10-07,253.76999299999997,10,7,2014,8,1,1,1,64.0
3564,26435791004,2014-10-07,252.794996,10,7,2014,9,1,1,1,66.9
3929,26435791004,2014-10-07,250.169994,10,7,2014,10,1,1,1,66.9
4294,26435791004,2014-10-07,262.619993,10,7,2014,11,1,1,1,68.0
4659,26435791004,2014-10-07,256.694997,10,7,2014,12,1,1,1,69.1
5024,26435791004,2014-10-07,248.65499499999999,10,7,2014,13,1,1,1,72.0
5389,26435791004,2014-10-07,232.21499699999998,10,7,2014,14,1,1,1,72.0
5754,26435791004,2014-10-07,209.219996,10,7,2014,15,1,1,1,71.1
6119,26435791004,2014-10-07,195.91499299999998,10,7,2014,16,1,1,1,69.1
6484,26435791004,2014-10-07,192.38999399999997,10,7,2014,17,1,1,1,68.0
6849,26435791004,2014-10-07,134.009997,10,7,2014,18,1,1,1,66.9
7214,26435791004,2014-10-07,126.70499999999998,10,7,2014,19,1,1,1,66.0
7579,26435791004,2014-10-07,117.28499700000002,10,7,2014,20,1,1,0,64.9
7944,26435791004,2014-10-07,103.25999700000003,10,7,2014,21,1,1,0,64.0
8309,26435791004,2014-10-07,92.639999,10,7,2014,22,1,1,0,64
8674,26435791004,2014-10-07,71.07000000000001,10,7,2014,23,1,1,0,64.0
280,26435791004,2014-10-08,71.205,10,8,2014,0,2,1,0,64.9
645,26435791004,2014-10-08,71.955,10,8,2014,1,2,1,0,64.9
1010,26435791004,2014-10-08,71.175,10,8,2014,2,2,1,0,64.0
1375,26435791004,2014-10-08,71.39999999999999,10,8,2014,3,2,1,0,66.0
1740,26435791004,2014-10-08,71.43,10,8,2014,4,2,1,0,66.0
2105,26435791004,2014-10-08,74.02499999999999,10,8,2014,5,2,1,0,66.9
2470,26435791004,2014-10-08,177.449995,10,8,2014,6,2,1,0,64.0
2835,26435791004,2014-10-08,217.169996,10,8,2014,7,2,1,1,64.9
3200,26435791004,2014-10-08,255.35999099999998,10,8,2014,8,2,1,1,66.0
3565,26435791004,2014-10-08,271.30499399999997,10,8,2014,9,2,1,1,66.9
3930,26435791004,2014-10-08,263.75999599999994,10,8,2014,10,2,1,1,70.0
4295,26435791004,2014-10-08,256.51499599999994,10,8,2014,11,2,1,1,71.1
4660,26435791004,2014-10-08,248.89499500000005,10,8,2014,12,2,1,1,70.0
5025,26435791004,2014-10-08,247.07999399999997,10,8,2014,13,2,1,1,72.0
5390,26435791004,2014-10-08,221.39999399999996,10,8,2014,14,2,1,1,70.0
5755,26435791004,2014-10-08,207.164994,10,8,2014,15,2,1,1,72.0
6120,26435791004,2014-10-08,191.35499699999997,10,8,2014,16,2,1,1,70.0
6485,26435791004,2014-10-08,187.30499799999998,10,8,2014,17,2,1,1,69.1
6850,26435791004,2014-10-08,130.109996,10,8,2014,18,2,1,1,68.0
7215,26435791004,2014-10-08,124.31999800000001,10,8,2014,19,2,1,1,66.0
7580,26435791004,2014-10-08,112.934998,10,8,2014,20,2,1,0,62.1
7945,26435791004,2014-10-08,101.669996,10,8,2014,21,2,1,0,62.1
8310,26435791004,2014-10-08,90.914999,10,8,2014,22,2,1,0,60.1
8675,26435791004,2014-10-08,70.515,10,8,2014,23,2,1,0,59.0
281,26435791004,2014-10-09,69.72,10,9,2014,0,3,1,0,57.9
646,26435791004,2014-10-09,70.27499999999999,10,9,2014,1,3,1,0,57.0
1011,26435791004,2014-10-09,69.495,10,9,2014,2,3,1,0,55.0
1376,26435791004,2014-10-09,69.27,10,9,2014,3,3,1,0,54.0
1741,26435791004,2014-10-09,70.25999999999999,10,9,2014,4,3,1,0,53.1
2106,26435791004,2014-10-09,71.47500000000001,10,9,2014,5,3,1,0,51.1
2471,26435791004,2014-10-09,182.399993,10,9,2014,6,3,1,0,50.0
2836,26435791004,2014-10-09,229.07999399999997,10,9,2014,7,3,1,1,52.0
3201,26435791004,2014-10-09,267.254994,10,9,2014,8,3,1,1,55.9
3566,26435791004,2014-10-09,265.724992,10,9,2014,9,3,1,1,59.0
3931,26435791004,2014-10-09,262.754995,10,9,2014,10,3,1,1,61.0
4296,26435791004,2014-10-09,260.759996,10,9,2014,11,3,1,1,61.0
4661,26435791004,2014-10-09,255.719992,10,9,2014,12,3,1,1,62.1
5026,26435791004,2014-10-09,251.639996,10,9,2014,13,3,1,1,63.0
5391,26435791004,2014-10-09,222.71999399999999,10,9,2014,14,3,1,1,64.0
5756,26435791004,2014-10-09,211.18499299999996,10,9,2014,15,3,1,1,64.9
6121,26435791004,2014-10-09,197.429995,10,9,2014,16,3,1,1,64.9
6486,26435791004,2014-10-09,193.919997,10,9,2014,17,3,1,1,63.0
6851,26435791004,2014-10-09,179.999999,10,9,2014,18,3,1,1,61.0
7216,26435791004,2014-10-09,178.21499400000002,10,9,2014,19,3,1,1,59.0
7581,26435791004,2014-10-09,121.55999700000001,10,9,2014,20,3,1,0,59.0
7946,26435791004,2014-10-09,99.179999,10,9,2014,21,3,1,0,59.0
8311,26435791004,2014-10-09,88.184999,10,9,2014,22,3,1,0,57.0
8676,26435791004,2014-10-09,67.05000000000001,10,9,2014,23,3,1,0,57.0
282,26435791004,2014-10-10,68.39999999999999,10,10,2014,0,4,1,0,57.0
647,26435791004,2014-10-10,66.92999999999999,10,10,2014,1,4,1,0,55.0
1012,26435791004,2014-10-10,67.56,10,10,2014,2,4,1,0,55.0
1377,26435791004,2014-10-10,67.33500000000001,10,10,2014,3,4,1,0,53.1
1742,26435791004,2014-10-10,68.38499999999999,10,10,2014,4,4,1,0,53.1
2107,26435791004,2014-10-10,69.06,10,10,2014,5,4,1,0,52.0
2472,26435791004,2014-10-10,183.404998,10,10,2014,6,4,1,0,51.1
2837,26435791004,2014-10-10,237.37499299999996,10,10,2014,7,4,1,1,52.0
3202,26435791004,2014-10-10,281.3699959999999,10,10,2014,8,4,1,1,54.0
3567,26435791004,2014-10-10,274.319994,10,10,2014,9,4,1,1,55.9
3932,26435791004,2014-10-10,274.27499,10,10,2014,10,4,1,1,57.9
4297,26435791004,2014-10-10,269.00999299999995,10,10,2014,11,4,1,1,60.1
4662,26435791004,2014-10-10,251.80499499999996,10,10,2014,12,4,1,1,62.1
5027,26435791004,2014-10-10,238.97999299999998,10,10,2014,13,4,1,1,61.0
5392,26435791004,2014-10-10,219.779993,10,10,2014,14,4,1,1,63.0
5757,26435791004,2014-10-10,200.849992,10,10,2014,15,4,1,1,63.0
6122,26435791004,2014-10-10,187.379997,10,10,2014,16,4,1,1,61.0
6487,26435791004,2014-10-10,145.34999899999997,10,10,2014,17,4,1,1,60.1
6852,26435791004,2014-10-10,125.129998,10,10,2014,18,4,1,1,57.9
7217,26435791004,2014-10-10,123.38999700000001,10,10,2014,19,4,1,1,57.0
7582,26435791004,2014-10-10,117.52499600000003,10,10,2014,20,4,1,0,55.9
7947,26435791004,2014-10-10,103.33499800000001,10,10,2014,21,4,1,0,55.9
8312,26435791004,2014-10-10,91.99499899999998,10,10,2014,22,4,1,0,55.9
8677,26435791004,2014-10-10,70.02,10,10,2014,23,4,1,0,55.0
283,26435791004,2014-10-11,67.545,10,11,2014,0,5,1,0,54.0
648,26435791004,2014-10-11,66.63,10,11,2014,1,5,1,0,52.0
1013,26435791004,2014-10-11,67.02,10,11,2014,2,5,1,0,52.0
1378,26435791004,2014-10-11,67.23,10,11,2014,3,5,1,0,52.0
1743,26435791004,2014-10-11,67.36500000000001,10,11,2014,4,5,1,0,51.1
2108,26435791004,2014-10-11,68.05499999999999,10,11,2014,5,5,1,0,51.1
2473,26435791004,2014-10-11,151.64999300000002,10,11,2014,6,5,1,0,51.1
2838,26435791004,2014-10-11,148.559998,10,11,2014,7,5,1,1,51.1
3203,26435791004,2014-10-11,191.639997,10,11,2014,8,5,1,1,50.0
3568,26435791004,2014-10-11,207.50999299999995,10,11,2014,9,5,1,1,48.9
3933,26435791004,2014-10-11,219.104996,10,11,2014,10,5,1,1,48.0
4298,26435791004,2014-10-11,220.514993,10,11,2014,11,5,1,1,48.9
4663,26435791004,2014-10-11,213.494997,10,11,2014,12,5,1,1,48.9
5028,26435791004,2014-10-11,203.90999599999998,10,11,2014,13,5,1,1,48.9
5393,26435791004,2014-10-11,163.44,10,11,2014,14,5,1,1,51.1
5758,26435791004,2014-10-11,144.53999699999997,10,11,2014,15,5,1,1,51.1
6123,26435791004,2014-10-11,145.274999,10,11,2014,16,5,1,1,51.1
6488,26435791004,2014-10-11,77.36999999999998,10,11,2014,17,5,1,1,50.0
6853,26435791004,2014-10-11,78.165,10,11,2014,18,5,1,1,50.0
7218,26435791004,2014-10-11,78.63,10,11,2014,19,5,1,1,48.9
7583,26435791004,2014-10-11,77.955,10,11,2014,20,5,1,0,48.9
7948,26435791004,2014-10-11,70.26,10,11,2014,21,5,1,0,48.9
8313,26435791004,2014-10-11,67.125,10,11,2014,22,5,1,0,48.0
8678,26435791004,2014-10-11,65.715,10,11,2014,23,5,1,0,48.0
284,26435791004,2014-10-12,61.87499999999999,10,12,2014,0,6,0,0,46.9
649,26435791004,2014-10-12,61.184999999999995,10,12,2014,1,6,0,0,46.9
1014,26435791004,2014-10-12,61.815,10,12,2014,2,6,0,0,46.0
1379,26435791004,2014-10-12,60.959999999999994,10,12,2014,3,6,0,0,46.0
1744,26435791004,2014-10-12,61.785,10,12,2014,4,6,0,0,46.0
2109,26435791004,2014-10-12,61.815,10,12,2014,5,6,0,0,46.0
2474,26435791004,2014-10-12,67.38000000000001,10,12,2014,6,6,0,0,45.0
2839,26435791004,2014-10-12,63.404999999999994,10,12,2014,7,6,0,1,46.0
3204,26435791004,2014-10-12,62.67,10,12,2014,8,6,0,1,50.0
3569,26435791004,2014-10-12,63.404999999999994,10,12,2014,9,6,0,1,53.1
3934,26435791004,2014-10-12,62.894999999999996,10,12,2014,10,6,0,1,55.0
4299,26435791004,2014-10-12,63.224999999999994,10,12,2014,11,6,0,1,57.9
4664,26435791004,2014-10-12,63.12,10,12,2014,12,6,0,1,57.9
5029,26435791004,2014-10-12,62.625,10,12,2014,13,6,0,1,57.9
5394,26435791004,2014-10-12,62.595,10,12,2014,14,6,0,1,57.0
5759,26435791004,2014-10-12,73.065,10,12,2014,15,6,0,1,57.0
6124,26435791004,2014-10-12,74.77499999999999,10,12,2014,16,6,0,1,55.9
6489,26435791004,2014-10-12,77.04,10,12,2014,17,6,0,1,55.0
6854,26435791004,2014-10-12,73.63499999999999,10,12,2014,18,6,0,1,53.1
7219,26435791004,2014-10-12,79.30499999999998,10,12,2014,19,6,0,1,52.0
7584,26435791004,2014-10-12,79.89,10,12,2014,20,6,0,0,52.0
7949,26435791004,2014-10-12,79.875,10,12,2014,21,6,0,0,50.0
8314,26435791004,2014-10-12,67.36500000000001,10,12,2014,22,6,0,0,50.0
8679,26435791004,2014-10-12,61.34999999999999,10,12,2014,23,6,0,0,50.0
285,26435791004,2014-10-13,62.22,10,13,2014,0,0,1,0,48.9
650,26435791004,2014-10-13,61.55999999999999,10,13,2014,1,0,1,0,48.0
1015,26435791004,2014-10-13,61.290000000000006,10,13,2014,2,0,1,0,46.9
1380,26435791004,2014-10-13,61.605,10,13,2014,3,0,1,0,46.0
1745,26435791004,2014-10-13,62.28,10,13,2014,4,0,1,0,48.0
2110,26435791004,2014-10-13,65.43,10,13,2014,5,0,1,0,46.9
2475,26435791004,2014-10-13,95.609999,10,13,2014,6,0,1,0,48.0
2840,26435791004,2014-10-13,100.739999,10,13,2014,7,0,1,1,48.9
3205,26435791004,2014-10-13,101.68499899999999,10,13,2014,8,0,1,1,51.1
3570,26435791004,2014-10-13,101.294998,10,13,2014,9,0,1,1,53.1
3935,26435791004,2014-10-13,130.799998,10,13,2014,10,0,1,1,55.0
4300,26435791004,2014-10-13,147.97499899999997,10,13,2014,11,0,1,1,57.0
4665,26435791004,2014-10-13,145.529998,10,13,2014,12,0,1,1,60.1
5030,26435791004,2014-10-13,143.87999800000003,10,13,2014,13,0,1,1,62.1
5395,26435791004,2014-10-13,143.984998,10,13,2014,14,0,1,1,62.1
5760,26435791004,2014-10-13,144.284999,10,13,2014,15,0,1,1,63.0
6125,26435791004,2014-10-13,144.77999599999998,10,13,2014,16,0,1,1,62.1
6490,26435791004,2014-10-13,147.014998,10,13,2014,17,0,1,1,62.1
6855,26435791004,2014-10-13,110.249997,10,13,2014,18,0,1,1,61.0
7220,26435791004,2014-10-13,104.309999,10,13,2014,19,0,1,1,61.0
7585,26435791004,2014-10-13,104.33999800000001,10,13,2014,20,0,1,0,61.0
7950,26435791004,2014-10-13,92.595,10,13,2014,21,0,1,0,60.1
8315,26435791004,2014-10-13,84.72000000000001,10,13,2014,22,0,1,0,61.0
8680,26435791004,2014-10-13,62.61000000000001,10,13,2014,23,0,1,0,60.1
286,26435791004,2014-10-14,63.224999999999994,10,14,2014,0,1,1,0,57.9
651,26435791004,2014-10-14,62.625,10,14,2014,1,1,1,0,61.0
1016,26435791004,2014-10-14,63.015,10,14,2014,2,1,1,0,61.0
1381,26435791004,2014-10-14,62.86500000000001,10,14,2014,3,1,1,0,60.1
1746,26435791004,2014-10-14,63.54,10,14,2014,4,1,1,0,62.1
2111,26435791004,2014-10-14,65.505,10,14,2014,5,1,1,0,62.1
2476,26435791004,2014-10-14,179.26499699999997,10,14,2014,6,1,1,0,63.0
2841,26435791004,2014-10-14,223.88999399999997,10,14,2014,7,1,1,1,63.0
3206,26435791004,2014-10-14,256.91999300000003,10,14,2014,8,1,1,1,64.9
3571,26435791004,2014-10-14,261.719994,10,14,2014,9,1,1,1,69.1
3936,26435791004,2014-10-14,260.819997,10,14,2014,10,1,1,1,72.0
4301,26435791004,2014-10-14,259.814992,10,14,2014,11,1,1,1,75.0
4666,26435791004,2014-10-14,247.01999399999997,10,14,2014,12,1,1,1,75.9
5031,26435791004,2014-10-14,242.234993,10,14,2014,13,1,1,1,77.0
5396,26435791004,2014-10-14,218.51999200000003,10,14,2014,14,1,1,1,75.9
5761,26435791004,2014-10-14,203.174997,10,14,2014,15,1,1,1,75.0
6126,26435791004,2014-10-14,200.35499599999997,10,14,2014,16,1,1,1,72.0
6491,26435791004,2014-10-14,202.994995,10,14,2014,17,1,1,1,71.1
6856,26435791004,2014-10-14,144.164996,10,14,2014,18,1,1,1,68.0
7221,26435791004,2014-10-14,127.874999,10,14,2014,19,1,1,1,66.9
7586,26435791004,2014-10-14,112.01999800000003,10,14,2014,20,1,1,0,66.0
7951,26435791004,2014-10-14,97.844999,10,14,2014,21,1,1,0,64.9
8316,26435791004,2014-10-14,83.86500000000001,10,14,2014,22,1,1,0,64.0
8681,26435791004,2014-10-14,65.46000000000001,10,14,2014,23,1,1,0,63.0
287,26435791004,2014-10-15,64.98,10,15,2014,0,2,1,0,63.0
652,26435791004,2014-10-15,66.255,10,15,2014,1,2,1,0,62.1
1017,26435791004,2014-10-15,65.055,10,15,2014,2,2,1,0,62.1
1382,26435791004,2014-10-15,65.97,10,15,2014,3,2,1,0,62.1
1747,26435791004,2014-10-15,65.19,10,15,2014,4,2,1,0,62.1
2112,26435791004,2014-10-15,66.93,10,15,2014,5,2,1,0,62.1
2477,26435791004,2014-10-15,169.964996,10,15,2014,6,2,1,0,63.0
2842,26435791004,2014-10-15,215.41499400000004,10,15,2014,7,2,1,1,63.0
3207,26435791004,2014-10-15,258.764994,10,15,2014,8,2,1,1,64.9
3572,26435791004,2014-10-15,251.69999400000003,10,15,2014,9,2,1,1,68.0
3937,26435791004,2014-10-15,257.729997,10,15,2014,10,2,1,1,75.9
4302,26435791004,2014-10-15,255.539994,10,15,2014,11,2,1,1,78.1
4667,26435791004,2014-10-15,245.579996,10,15,2014,12,2,1,1,79.0
5032,26435791004,2014-10-15,244.39499,10,15,2014,13,2,1,1,81.0
5397,26435791004,2014-10-15,219.539996,10,15,2014,14,2,1,1,77.0
5762,26435791004,2014-10-15,203.95499799999996,10,15,2014,15,2,1,1,75.9
6127,26435791004,2014-10-15,186.47999500000003,10,15,2014,16,2,1,1,75.9
6492,26435791004,2014-10-15,183.149998,10,15,2014,17,2,1,1,73.0
6857,26435791004,2014-10-15,131.89499800000002,10,15,2014,18,2,1,1,68.0
7222,26435791004,2014-10-15,125.30999800000001,10,15,2014,19,2,1,1,69.1
7587,26435791004,2014-10-15,114.52499699999998,10,15,2014,20,2,1,0,66.9
7952,26435791004,2014-10-15,101.61,10,15,2014,21,2,1,0,66.9
8317,26435791004,2014-10-15,84.86999899999999,10,15,2014,22,2,1,0,66.9
8682,26435791004,2014-10-15,67.035,10,15,2014,23,2,1,0,66.0
288,26435791004,2014-10-16,67.155,10,16,2014,0,3,1,0,66.9
653,26435791004,2014-10-16,66.79499999999999,10,16,2014,1,3,1,0,66.9
1018,26435791004,2014-10-16,66.85499999999999,10,16,2014,2,3,1,0,68.0
1383,26435791004,2014-10-16,66.41999999999999,10,16,2014,3,3,1,0,68.0
1748,26435791004,2014-10-16,67.725,10,16,2014,4,3,1,0,66.0
2113,26435791004,2014-10-16,68.775,10,16,2014,5,3,1,0,66.9
2478,26435791004,2014-10-16,158.69999799999997,10,16,2014,6,3,1,0,63.0
2843,26435791004,2014-10-16,204.299995,10,16,2014,7,3,1,1,64.9
3208,26435791004,2014-10-16,252.17999499999996,10,16,2014,8,3,1,1,64.0
3573,26435791004,2014-10-16,255.92999400000002,10,16,2014,9,3,1,1,63.0
3938,26435791004,2014-10-16,264.68999299999996,10,16,2014,10,3,1,1,69.1
4303,26435791004,2014-10-16,264.614992,10,16,2014,11,3,1,1,68.0
4668,26435791004,2014-10-16,254.96999199999996,10,16,2014,12,3,1,1,69.1
5033,26435791004,2014-10-16,254.219994,10,16,2014,13,3,1,1,66.9
5398,26435791004,2014-10-16,222.464992,10,16,2014,14,3,1,1,69.1
5763,26435791004,2014-10-16,208.604994,10,16,2014,15,3,1,1,68.0
6128,26435791004,2014-10-16,196.019993,10,16,2014,16,3,1,1,64.0
6493,26435791004,2014-10-16,191.18999200000002,10,16,2014,17,3,1,1,64.0
6858,26435791004,2014-10-16,179.279996,10,16,2014,18,3,1,1,63.0
7223,26435791004,2014-10-16,180.05999500000001,10,16,2014,19,3,1,1,63.0
7588,26435791004,2014-10-16,121.934997,10,16,2014,20,3,1,0,63.0
7953,26435791004,2014-10-16,103.739998,10,16,2014,21,3,1,0,63.0
8318,26435791004,2014-10-16,86.14499899999998,10,16,2014,22,3,1,0,60.8
8683,26435791004,2014-10-16,65.85,10,16,2014,23,3,1,0,61.0
289,26435791004,2014-10-17,64.74,10,17,2014,0,4,1,0,61.0
654,26435791004,2014-10-17,65.01,10,17,2014,1,4,1,0,60.1
1019,26435791004,2014-10-17,64.605,10,17,2014,2,4,1,0,60.1
1384,26435791004,2014-10-17,64.215,10,17,2014,3,4,1,0,60.1
1749,26435791004,2014-10-17,65.25,10,17,2014,4,4,1,0,59.0
2114,26435791004,2014-10-17,67.59000000000002,10,17,2014,5,4,1,0,57.9
2479,26435791004,2014-10-17,174.76499700000002,10,17,2014,6,4,1,0,57.9
2844,26435791004,2014-10-17,212.93999699999998,10,17,2014,7,4,1,1,59.0
3209,26435791004,2014-10-17,263.579995,10,17,2014,8,4,1,1,62.1
3574,26435791004,2014-10-17,286.154995,10,17,2014,9,4,1,1,63.0
3939,26435791004,2014-10-17,278.57999399999994,10,17,2014,10,4,1,1,64.9
4304,26435791004,2014-10-17,265.859991,10,17,2014,11,4,1,1,64
4669,26435791004,2014-10-17,242.639994,10,17,2014,12,4,1,1,71.1
5034,26435791004,2014-10-17,241.679995,10,17,2014,13,4,1,1,69.1
5399,26435791004,2014-10-17,212.86499799999999,10,17,2014,14,4,1,1,70.0
5764,26435791004,2014-10-17,203.32499599999994,10,17,2014,15,4,1,1,64
6129,26435791004,2014-10-17,182.924997,10,17,2014,16,4,1,1,69.1
6494,26435791004,2014-10-17,137.669995,10,17,2014,17,4,1,1,66.0
6859,26435791004,2014-10-17,126.62999500000001,10,17,2014,18,4,1,1,63.0
7224,26435791004,2014-10-17,123.26999999999998,10,17,2014,19,4,1,1,62.1
7589,26435791004,2014-10-17,112.919998,10,17,2014,20,4,1,0,61.0
7954,26435791004,2014-10-17,99.92999600000002,10,17,2014,21,4,1,0,60.1
8319,26435791004,2014-10-17,84.99,10,17,2014,22,4,1,0,59.0
8684,26435791004,2014-10-17,65.46,10,17,2014,23,4,1,0,57.9
290,26435791004,2014-10-18,63.105000000000004,10,18,2014,0,5,1,0,59.0
655,26435791004,2014-10-18,62.955,10,18,2014,1,5,1,0,59.0
1020,26435791004,2014-10-18,62.760000000000005,10,18,2014,2,5,1,0,57.0
1385,26435791004,2014-10-18,61.425000000000004,10,18,2014,3,5,1,0,57.0
1750,26435791004,2014-10-18,63.0,10,18,2014,4,5,1,0,57.0
2115,26435791004,2014-10-18,62.42999999999999,10,18,2014,5,5,1,0,57.0
2480,26435791004,2014-10-18,112.63499800000001,10,18,2014,6,5,1,0,57.9
2845,26435791004,2014-10-18,98.174998,10,18,2014,7,5,1,1,59.0
3210,26435791004,2014-10-18,143.08499700000002,10,18,2014,8,5,1,1,61.0
3575,26435791004,2014-10-18,149.879997,10,18,2014,9,5,1,1,64.0
3940,26435791004,2014-10-18,152.099997,10,18,2014,10,5,1,1,66.9
4305,26435791004,2014-10-18,151.784999,10,18,2014,11,5,1,1,69.1
4670,26435791004,2014-10-18,152.789997,10,18,2014,12,5,1,1,69.1
5035,26435791004,2014-10-18,155.684997,10,18,2014,13,5,1,1,68.0
5400,26435791004,2014-10-18,143.984996,10,18,2014,14,5,1,1,68.0
5765,26435791004,2014-10-18,135.479998,10,18,2014,15,5,1,1,64.9
6130,26435791004,2014-10-18,134.804998,10,18,2014,16,5,1,1,64.9
6495,26435791004,2014-10-18,86.88000000000001,10,18,2014,17,5,1,1,64.9
6860,26435791004,2014-10-18,86.655,10,18,2014,18,5,1,1,62.1
7225,26435791004,2014-10-18,87.75000000000001,10,18,2014,19,5,1,1,61.0
7590,26435791004,2014-10-18,87.72,10,18,2014,20,5,1,0,59.0
7955,26435791004,2014-10-18,86.07,10,18,2014,21,5,1,0,59.0
8320,26435791004,2014-10-18,74.79,10,18,2014,22,5,1,0,57.0
8685,26435791004,2014-10-18,66.915,10,18,2014,23,5,1,0,57.0
291,26435791004,2014-10-19,63.644999999999996,10,19,2014,0,6,0,0,55.9
656,26435791004,2014-10-19,62.459999999999994,10,19,2014,1,6,0,0,55.0
1021,26435791004,2014-10-19,61.785,10,19,2014,2,6,0,0,55.0
1386,26435791004,2014-10-19,62.07000000000001,10,19,2014,3,6,0,0,54.0
1751,26435791004,2014-10-19,61.904999999999994,10,19,2014,4,6,0,0,53.1
2116,26435791004,2014-10-19,62.444999999999986,10,19,2014,5,6,0,0,52.0
2481,26435791004,2014-10-19,68.22,10,19,2014,6,6,0,0,51.1
2846,26435791004,2014-10-19,62.61,10,19,2014,7,6,0,1,50.0
3211,26435791004,2014-10-19,62.85000000000001,10,19,2014,8,6,0,1,48.9
3576,26435791004,2014-10-19,62.625000000000014,10,19,2014,9,6,0,1,50.0
3941,26435791004,2014-10-19,62.50500000000001,10,19,2014,10,6,0,1,52.0
4306,26435791004,2014-10-19,63.03,10,19,2014,11,6,0,1,53.1
4671,26435791004,2014-10-19,63.30000000000001,10,19,2014,12,6,0,1,54.0
5036,26435791004,2014-10-19,62.92499999999999,10,19,2014,13,6,0,1,54.0
5401,26435791004,2014-10-19,62.745,10,19,2014,14,6,0,1,52.0
5766,26435791004,2014-10-19,72.18,10,19,2014,15,6,0,1,52.0
6131,26435791004,2014-10-19,72.765,10,19,2014,16,6,0,1,51.1
